timestamp,x,y,z,qx,qy,qz,qw
1756404969981507809,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1756404970331681887,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1756404970381554081,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1756404970431474842,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1756404970481608256,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1756404970531624441,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1756404970581526506,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1756404970631618313,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1756404970681857450,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1756404970731881330,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1756404970781932930,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1756404970831715853,0.40404239296913147,-0.8201068043708801,2.1207077503204346,-0.0013931593857705593,0.008465014398097992,-0.012998600490391254,0.9998787045478821
1756404970881412008,0.7956084609031677,-0.9829506874084473,2.77644419670105,0.003300353419035673,0.01557319238781929,-0.027378268539905548,0.9994983673095703
1756404970931193854,1.2292848825454712,-0.9204682111740112,4.174391269683838,0.006695664953440428,0.022976616397500038,-0.03469899669289589,0.9991111755371094
1756404970981162169,1.6033064126968384,-0.9545716643333435,5.774703025817871,0.012117956764996052,0.029113830998539925,-0.0384979285299778,0.9987609386444092
1756404971031238071,2.9845099449157715,-0.9769936203956604,11.895769119262695,0.01676669530570507,0.03830172121524811,-0.023031985387206078,0.9988600611686707
1756404971082142973,3.768838405609131,-1.1543926000595093,16.206071853637695,0.019840076565742493,0.043054256588220596,-0.01707424223423004,0.9987297654151917
1756404971132453501,4.625749588012695,-1.3733527660369873,20.558320999145508,0.023083986714482307,0.047893039882183075,-0.011337712407112122,0.9985213279724121
1756404971182351108,5.132875442504883,-2.1769356727600098,22.535799026489258,0.02644442580640316,0.049908045679330826,-0.026492735370993614,0.9980521202087402
1756404971231898310,5.132875442504883,-2.1769356727600098,22.535799026489258,0.0264444462954998,0.04990803450345993,-0.026492858305573463,0.9980521202087402
1756404971281389947,4.944577217102051,-2.0805585384368896,23.307008743286133,0.030670929700136185,0.05363718792796135,-0.026790738105773926,0.9977297186851501
1756404971331034385,4.762503147125244,-1.9839882850646973,23.998558044433594,0.036067668348550797,0.055616892874240875,-0.02867504395544529,0.9973884224891663
1756404971380928443,4.758200645446777,-2.097616672515869,24.99251937866211,0.037326596677303314,0.057140737771987915,-0.03160994127392769,0.9971672296524048
1756404973331643198,4.758200645446777,-2.097616672515869,24.99251937866211,0.037326693534851074,0.057140737771987915,-0.03160982206463814,0.9971672296524048
1756404973381692901,4.758200645446777,-2.097616672515869,24.99251937866211,0.037326693534851074,0.057140666991472244,-0.03160989657044411,0.9971672296524048
1756404973431589710,4.758200645446777,-2.097616672515869,24.99251937866211,0.03732668608427048,0.057140618562698364,-0.03160993382334709,0.9971672296524048
1756404973481438651,4.758200645446777,-2.097616672515869,24.99251937866211,0.037326693534851074,0.05714060738682747,-0.03160997852683067,0.9971672296524048
1756404973531291148,4.758200645446777,-2.097616672515869,24.99251937866211,0.0373266339302063,0.05714065581560135,-0.03161001205444336,0.9971672296524048
1756404973581330573,5.437550067901611,1.3112070560455322,23.74059295654297,0.05164029821753502,0.03844180703163147,-0.08620260655879974,0.9941954612731934
1756404973631355277,8.436941146850586,3.708040952682495,24.267452239990234,0.0688091367483139,0.02436564303934574,-0.11946181207895279,0.9901517629623413
1756404973681530444,4.853056907653809,-2.0225636959075928,22.896465301513672,0.03146443888545036,0.004539762157946825,-0.027274178341031075,0.9991223812103271
1756404973731612605,4.727405071258545,-2.3876466751098633,24.34316635131836,0.030388029292225838,-0.008118816651403904,-0.02787577360868454,0.9991164207458496
1756404973781688583,4.468074798583984,-2.9973535537719727,26.82895278930664,0.031171752139925957,-0.020483897998929024,-0.029530121013522148,0.9988676905632019
1756404973831677530,4.545953750610352,-2.981837511062622,26.48503303527832,0.030873574316501617,-0.03401903063058853,-0.035322315990924835,0.9983195066452026
1756404973881702209,4.666107654571533,-2.842012882232666,26.54469108581543,0.026909124106168747,-0.05265006050467491,-0.013028427958488464,0.9981653690338135
1756404973931543370,5.802692890167236,-3.091161012649536,24.856813430786133,0.024282969534397125,-0.0757112130522728,-0.004589959047734737,0.9968234896659851
1756404973981497412,7.327259063720703,-3.266252040863037,22.171749114990234,0.020001493394374847,-0.08925412595272064,0.015030953101813793,0.9956945776939392
1756404974031597167,7.549551486968994,-3.3094263076782227,21.879695892333984,0.018327778205275536,-0.10117243230342865,0.017698535695672035,0.9945425987243652
1756404974081960068,7.586241722106934,-3.358030319213867,21.8885498046875,0.017933715134859085,-0.10983636975288391,0.01537581067532301,0.9936689138412476
1756404974132058474,7.793857574462891,-3.413344144821167,21.697446823120117,0.016051752492785454,-0.11702383309602737,0.01608203537762165,0.9928691387176514
1756404974181828163,7.741702556610107,-3.476491928100586,21.878379821777344,0.016355149447917938,-0.12139809131622314,0.013113392516970634,0.9923825263977051
1756404974231392608,7.805856227874756,-3.529352903366089,21.891464233398438,0.014109739102423191,-0.12690189480781555,0.011656136251986027,0.9917464256286621
1756404974281446207,7.992517948150635,-3.6312363147735596,21.699235916137695,0.014325402677059174,-0.13334102928638458,0.008158553391695023,0.9909330606460571
1756404974331613351,8.754673957824707,-4.035708904266357,20.928529739379883,0.012160280719399452,-0.1429809182882309,-0.0018789576133713126,0.9896489381790161
1756404974381716738,9.11095142364502,-4.537575721740723,20.246889114379883,0.011575013399124146,-0.15332825481891632,-0.013048571534454823,0.9880213141441345
1756404974431615226,9.325955390930176,-4.942215442657471,19.868755340576172,0.010412683710455894,-0.16500411927700043,-0.020742572844028473,0.9860197305679321
1756404974481634072,9.254688262939453,-5.346769332885742,19.61897850036621,0.01182038988918066,-0.17487381398677826,-0.035056862980127335,0.9838955402374268
1756404974531576098,9.16702651977539,-5.69203519821167,19.35576057434082,0.011780664324760437,-0.18339374661445618,-0.051111333072185516,0.9816392064094543
1756404974582518964,9.10035228729248,-6.127413272857666,19.1469669342041,0.01247173361480236,-0.19081662595272064,-0.06630925089120865,0.9793040752410889
1756404974632899851,9.089545249938965,-6.505171775817871,19.139389038085938,0.01100781187415123,-0.19418255984783173,-0.08357608318328857,0.9773366451263428
1756404974682567376,9.068117141723633,-6.903463840484619,19.163021087646484,0.009599201381206512,-0.197287917137146,-0.10062064230442047,0.9751209020614624
1756404974731686920,8.937597274780273,-7.339029312133789,19.268535614013672,0.0065166703425347805,-0.19873756170272827,-0.12102612853050232,0.9725294709205627
1756404974781798315,8.81231689453125,-8.912339210510254,17.688364028930664,0.003876547561958432,-0.1890784204006195,-0.1521151214838028,0.9701007008552551
1756404974831481807,6.883199214935303,-10.12060260772705,17.906951904296875,-0.005252371542155743,-0.19200237095355988,-0.22070156037807465,0.95624178647995
1756404974881294259,6.752107620239258,-10.493280410766602,17.66049575805664,0.001394934137351811,-0.19334851205348969,-0.2103593945503235,0.9583127498626709
1756404974931183359,6.637300968170166,-10.269815444946289,17.63218879699707,-0.002766511170193553,-0.19359943270683289,-0.21800774335861206,0.9565480947494507
1756404974981393916,6.50736141204834,-10.617557525634766,17.395320892333984,0.0033688468392938375,-0.1948988437652588,-0.2085738182067871,0.958384096622467
1756404975031549079,6.4151387214660645,-10.190200805664062,17.445262908935547,-0.004382701124995947,-0.1946946531534195,-0.2220156341791153,0.9553972482681274
1756404975081688102,6.175642967224121,-10.17479133605957,17.23141098022461,-0.0048650405369699,-0.1959799826145172,-0.22429639101028442,0.9545990228652954
1756404975131667550,6.168330192565918,-9.892760276794434,17.314449310302734,-0.00985924992710352,-0.19556574523448944,-0.23260602355003357,0.9526548385620117
1756404975181544820,6.133434295654297,-9.841084480285645,17.298768997192383,-0.010799969546496868,-0.19567327201366425,-0.2343858927488327,0.9521862268447876
1756404975231424636,6.056133270263672,-9.89045238494873,17.208995819091797,-0.00998957734555006,-0.1961742490530014,-0.233536034822464,0.9523007869720459
1756404975281438761,5.898573398590088,-9.96519660949707,17.033493041992188,-0.008796017616987228,-0.1971566528081894,-0.2325630486011505,0.9523478150367737
1756404975331388253,5.799444198608398,-10.070749282836914,16.90235137939453,-0.0070253657177090645,-0.19787056744098663,-0.23027679324150085,0.9527698755264282
1756404975381588679,5.542977809906006,-10.233717918395996,16.597566604614258,-0.004381217062473297,-0.1995479017496109,-0.2275589406490326,0.9530888795852661
1756404975431758025,5.1762776374816895,-10.637162208557129,16.094219207763672,0.002296657767146826,-0.2022450864315033,-0.2189890593290329,0.9545341730117798
1756404975481840005,-2.3314976692199707,-8.192401885986328,26.973024368286133,0.002789910649880767,-0.1885547786951065,-0.22827759385108948,0.9551589488983154
1756404975531747585,-4.519159317016602,-7.00105619430542,31.410018920898438,0.009443994611501694,-0.19393958151340485,-0.21231892704963684,0.9577154517173767
1756404975581533529,-6.920406341552734,-5.986361503601074,36.057411193847656,0.016166910529136658,-0.1964632272720337,-0.1960529386997223,0.9605748653411865
1756404975631448649,-9.329988479614258,-5.181562423706055,40.58738327026367,0.01874566078186035,-0.1985032558441162,-0.17919877171516418,0.9633964896202087
1756404975681544026,-11.348068237304688,-5.568272113800049,46.300662994384766,0.023490000516176224,-0.20325195789337158,-0.16322578489780426,0.9651395082473755
1756404975731541130,-14.00386905670166,-6.247112274169922,52.13334274291992,0.029049821197986603,-0.20892149209976196,-0.14614981412887573,0.9665133953094482
1756404975781595508,-14.249467849731445,-5.824027061462402,52.49242401123047,0.02798442170023918,-0.20946572721004486,-0.14813733100891113,0.966124415397644
1756404975831614956,-14.431011199951172,-5.631840705871582,52.54263687133789,0.027490274980664253,-0.20984594523906708,-0.14926601946353912,0.9658823013305664
1756404975881583070,-14.649768829345703,-5.417781352996826,52.5734748840332,0.026939017698168755,-0.21030162274837494,-0.1505742371082306,0.9655956029891968
1756404975931499933,-14.959892272949219,-5.454805374145508,52.004398345947266,0.026979470625519753,-0.21088261902332306,-0.15147699415683746,0.9653265476226807
1756404975981485573,-15.30622673034668,-5.149100303649902,51.99467468261719,0.02619045600295067,-0.2116001695394516,-0.15345126390457153,0.9648793339729309
1756404976031441570,-15.583932876586914,-4.838377952575684,52.10897445678711,0.025402946397662163,-0.21218974888324738,-0.15521404147148132,0.9644889235496521
1756404976331391223,-17.29036521911621,-2.7181780338287354,53.119850158691406,0.02012304775416851,-0.21587829291820526,-0.16660165786743164,0.9618916511535645
1756404976381309772,-17.737398147583008,-2.5955252647399902,53.46757125854492,0.020397333428263664,-0.2144881635904312,-0.16116100549697876,0.9631229639053345
1756404976431178354,-18.08599281311035,-2.7224295139312744,53.71434020996094,0.02042897790670395,-0.21425680816173553,-0.16125771403312683,0.9631576538085938
1756404976481217310,-18.430418014526367,-2.8577842712402344,53.9532356262207,0.016546910628676414,-0.21331720054149628,-0.16359937191009521,0.9630457758903503
1756404976531394066,-18.72590446472168,-2.96020245552063,54.17900466918945,0.014925668016076088,-0.21245501935482025,-0.166023388504982,0.9628480076789856
1756404976581834442,-18.090381622314453,-2.638646125793457,53.8539924621582,0.03209802880883217,-0.21364615857601166,-0.18209825456142426,0.9592524766921997
1756404976632199104,-18.215456008911133,-2.6586387157440186,53.96567153930664,0.03608807176351547,-0.21391744911670685,-0.18517082929611206,0.9584617018699646
1756404976682293099,-18.50444984436035,-2.755645751953125,54.20159912109375,0.03275081142783165,-0.21334755420684814,-0.186374232172966,0.9584752321243286
