timestamp,x,y,z,qx,qy,qz,qw
1756405933993730424,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1756405934243631316,16.502426147460938,1.8013551235198975,-8.05759048461914,0.01366747822612524,-0.14678317308425903,-0.0164630189538002,0.9889371991157532
1756405934293428051,14.807126998901367,-0.09175729751586914,-8.94999885559082,-9.685019904281944e-05,-0.1473253220319748,-0.03741034120321274,0.9883803129196167
1756405934343266595,14.241880416870117,0.0741114616394043,-9.588417053222656,-0.0006954192649573088,-0.15288418531417847,-0.031894583255052567,0.9877290725708008
1756405934393079359,14.241880416870117,0.0741114616394043,-9.588417053222656,-0.0006953947013244033,-0.1528841257095337,-0.031894583255052567,0.9877290725708008
1756405934442958268,14.241880416870117,0.0741114616394043,-9.588417053222656,-0.0006953544216230512,-0.1528840959072113,-0.03189457952976227,0.9877290725708008
1756405934493185790,14.241880416870117,0.0741114616394043,-9.588417053222656,-0.0006953567499294877,-0.1528841257095337,-0.031894583255052567,0.9877290725708008
1756405934543374808,14.241880416870117,0.0741114616394043,-9.588417053222656,-0.0006953004631213844,-0.15288415551185608,-0.03189457207918167,0.987729012966156
1756405934593531795,14.241880416870117,0.0741114616394043,-9.588417053222656,-0.0006952853291295469,-0.15288415551185608,-0.03189457580447197,0.987729012966156
1756405934643493115,14.241880416870117,0.0741114616394043,-9.588417053222656,-0.000695237482432276,-0.1528841257095337,-0.03189457207918167,0.9877290725708008
1756405934693540646,14.241880416870117,0.0741114616394043,-9.588417053222656,-0.0006952615221962333,-0.15288415551185608,-0.03189457580447197,0.987729012966156
1756405934743827544,14.241880416870117,0.0741114616394043,-9.588417053222656,-0.0006952441181056201,-0.1528841257095337,-0.03189457580447197,0.9877290725708008
1756405934793854582,14.241880416870117,0.0741114616394043,-9.588417053222656,-0.0006952221738174558,-0.1528840959072113,-0.03189457580447197,0.9877290725708008
1756405934843648807,14.241880416870117,0.0741114616394043,-9.588417053222656,-0.00069516891380772,-0.1528841108083725,-0.03189457207918167,0.9877290725708008
1756405934893450357,14.241880416870117,0.0741114616394043,-9.588417053222656,-0.0006951889372430742,-0.1528841257095337,-0.03189457580447197,0.9877290725708008
1756405935593306976,14.241880416870117,0.0741114616394043,-9.588417053222656,-0.0006951757241040468,-0.15288420021533966,-0.03189457207918167,0.9877290725708008
1756405935643066137,13.448447227478027,-0.00021520256996154785,-8.394953727722168,-0.0026503601111471653,-0.16259975731372833,-0.02799404412508011,0.9862913489341736
1756405935692895609,12.275906562805176,-0.08161231130361557,-6.696040153503418,-0.0047306581400334835,-0.17332202196121216,-0.02310621552169323,0.984582781791687
1756405935742911445,11.15429401397705,-0.1790647953748703,-5.019806861877441,-0.007133064325898886,-0.18509908020496368,-0.01771223172545433,0.9825343489646912
1756405935793131034,9.936092376708984,-0.2573661208152771,-3.2056896686553955,-0.00972067005932331,-0.19759181141853333,-0.01087548490613699,0.9801758527755737
1756405935843380203,8.59023380279541,-0.3690494894981384,-1.2173750400543213,-0.012908202596008778,-0.2117883861064911,-0.002832119818776846,0.977226197719574
1756405935893736795,6.709272384643555,-1.3813183307647705,-2.535431146621704,-0.012874945998191833,-0.22213438153266907,-0.007026682607829571,0.974905788898468
1756405935943895573,23.422494888305664,-59.471561431884766,-81.61649322509766,-0.0723654255270958,-0.1924888789653778,-0.08827143162488937,0.9746381044387817
1756405935993757065,18.79806900024414,-59.77656173706055,-91.55858612060547,-0.06991386413574219,-0.20091019570827484,-0.08945854753255844,0.97300785779953
